2016/1/8,1,1,1,normal,normal,info,10,法乙,2016/1/9 3:00,巴黎FC,图尔,巴黎FC,图尔斯,3.1,2.6,2.4,1.42,3.95,5.9,1,1:3,1,3,0,0
2016/1/8,1,,1,未开售,normal,info,11,法甲,2016/1/9 3:30,巴黎圣日尔曼,巴斯蒂亚,巴黎圣日耳曼,巴斯蒂亚,0,0,0,1.78,4,3.15,-2,2:0,2,0,3,1
2016/1/8,1,1,1,normal,normal,info,12,苏足总杯,2016/1/9 3:30,圣米伦,帕尔蒂克,圣美伦,帕尔蒂克,4.95,3.8,1.52,2.16,3.5,2.65,1,1:2,1,2,0,1
2016/1/8,1,1,1,normal,normal,info,13,足总杯,2016/1/9 3:55,埃克塞特城,利物浦,埃克塞特,利物浦,5.8,4.3,1.39,2.48,3.5,2.28,1,2:2,2,2,1,3
2016/1/8,1,1,1,normal,normal,info,14,美洲杯,2016/1/9 6:30,特立尼达和多巴哥,海地,特立尼达和多巴哥,海地,2.32,2.85,2.92,6,3.7,1.45,-1,0:1,0,1,0,0
2016/1/8,1,1,1,normal,normal,info,15,墨联,2016/1/9 9:30,克雷塔罗,阿特拉斯,昆雷塔罗,亚特拉斯,1.8,3.4,3.65,3.5,3.6,1.77,-1,1:3,1,3,0,0
2016/1/8,1,1,1,normal,normal,info,16,墨联,2016/1/9 11:30,蒂华纳,帕丘卡,蒂华纳,帕丘卡,2.07,3.55,2.78,4.15,4,1.57,-1,1:1,1,1,1,0
2016/1/9,1,1,1,normal,normal,info,1,澳超,2016/1/9 14:15,悉尼FC,纽卡斯尔喷气机,悉尼FC,纽卡斯尔喷射机,1.34,4.35,6.75,2.15,3.45,2.67,-1,2:0,2,0,3,3
2016/1/9,1,1,1,normal,normal,info,2,澳超,2016/1/9 16:30,墨尔本城,西悉尼漫步者,墨尔本城,西悉尼漫步者,2.45,3.5,2.32,1.45,4.3,4.85,1,3:2,3,2,3,3
2016/1/9,1,1,1,normal,normal,info,3,澳超,2016/1/9 18:40,珀斯光荣,阿德莱德联,珀斯光荣,阿德莱德联,2.88,3.3,2.12,1.54,3.95,4.4,1,1:3,1,3,0,0
2016/1/9,1,1,1,normal,normal,info,4,足总杯,2016/1/9 20:45,威科姆,阿斯顿维拉,韦康比,阿斯顿维拉,4.15,3.4,1.7,1.88,3.4,3.3,1,1:1,1,1,1,3
2016/1/9,1,1,1,normal,normal,info,5,法乙,2016/1/9 21:00,圣旺红星,朗斯,红星93,朗斯,2.22,2.6,3.45,5.35,3.7,1.49,-1,1:2,1,2,0,0
2016/1/9,1,1,1,normal,normal,info,6,意甲,2016/1/9 22:00,卡尔皮,乌迪内斯,卡尔皮,乌迪内斯,2.82,3.1,2.24,1.48,3.8,5.25,1,2:1,2,1,3,3
2016/1/9,1,1,1,normal,normal,info,7,英甲,2016/1/9 23:00,罗奇代尔,切斯特菲尔德,罗奇代尔,切斯特菲尔德,1.72,3.5,3.9,3.25,3.55,1.85,-1,2:3,2,3,0,0
2016/1/9,1,1,1,normal,normal,info,8,英甲,2016/1/9 23:00,斯文登,南安联,斯文登,南安联,2.67,3.35,2.22,1.49,4.15,4.6,1,4:2,4,2,3,3
2016/1/9,1,1,1,normal,normal,info,9,英甲,2016/1/9 23:00,布莱克浦,维尔港,布莱克浦,维尔港,2.55,3.25,2.36,1.43,4.15,5.3,1,0:1,0,1,0,1
